"ARPT_ID","ARPT_NAME","x","y"
"2ND1","WESTERLIND",-100.699856659579,47.4924980500024
"2ND2","MAKEEFF",-100.721247769824,47.5669433299254
"4R6","MILNOR MUNI",-97.4378686095769,46.2582941597594
"88ND","GOODMAN STRIP",-97.9939897197154,48.7088825000183
"ND36","SUNDRE",-101.202508330021,48.1911666598277
"ND43","FLYING S RANCH",-101.404515270044,48.2041458299155
"89ND","POLESCHOOK",-101.24945971978,47.9110777698788
"MIB","MINOT AFB",-101.35804085965,48.4157678299036
"41ND","HILL",-101.147366660254,48.140511109809
"MOT","MINOT INTL",-101.278027769969,48.2576388799132
"D06","MINTO MUNI",-97.3940222196481,48.2926027699579
"HBC","MOHALL MUNI",-101.53764222018,48.7688852699251
"8NA5","LIECHTY FARM",-98.6303752699472,46.6630358298281
"3P3","MOTT MUNI",-102.328244160351,46.3591619402748
"62NR","WEST",-80.4502777696962,35.4294444397569
"5B5","NAPOLEON MUNI",-99.7587118595679,46.4942606899098
"6NA6","MARSH BROTHERS AIRSTRIP",-100.980038879941,48.6195138799198
"8J7","TOMLINSON FLD",-99.1312286102085,47.6963872197681
"05D","NEW TOWN MUNI",-102.478116380221,47.9678541599264
"2ND9","BREKHUS FLD",-101.917108049559,48.8166883301132
"4V4","NORTHWOOD MUNI/VINCE FLD",-97.589811110207,47.7248874998068
"72ND","BERG FLD",-97.5920330499432,47.6610991602759
"2D5","OAKES MUNI",-98.0800386095525,46.1732961098612
"3ND5","GAGE FLYING FARMER",-97.7712133296755,47.0610911098222
"64G","PAGE RGNL",-97.481916659609,47.1701944400864
"Y37","PARK RIVER - W C SKJERVEN FLD",-97.7807702697263,48.3940830499162
"Y74","PARSHALL-HANKINS",-102.142124439964,47.935684719755
"PMB","PEMBINA MUNI",-97.2406666600929,48.9424166602483
"Y99","TRULSON FLD",-101.953222499701,48.0305680500939
"6ND6","FUGLEBERG FARM",-97.5503688798419,47.5166544401431
"ND82","Y-ROCK",-103.148024999714,48.3113027702419
"14ND","HAGEN",-102.90849554975,46.2077850001642
"NA88","REGAN AIRSTRIP",-100.423453049747,47.2238822198226
"NA02","SAURE",-97.0548052700294,47.704977769825
"4E8","RICHARDTON",-102.356744439838,46.8958166597581
"37N","GARRISON DAM RECREATIONAL AIRPARK",-101.408148610415,47.4827277698967
"ND54","WHITMAN FLD",-99.7303872195832,47.1291569397849
"2H9","ROLETTE",-99.8531611103242,48.6668624998562
"06D","ROLLA MUNI/LEONARD KRECH FLD",-99.6209266595935,48.8844172201547
"23ND","ANDERSON",-98.2238749996213,47.0714666601445
"RUG","RUGBY MUNI",-100.024277769808,48.3903611098005
"NA49","PAUL AIRSTRIP",-100.054579999687,48.4177755500556
"4S5","ST THOMAS MUNI",-97.4390555499686,48.6264375002179
"8ND0","AMBLE - TIGER NORTH FARMS",-99.0167961095815,48.9013955502312
"70ND","OAK CREEK",-101.148177769785,47.9331361097151
"ND42","WARREN PIETSCH",-101.078472220068,48.1030555500045
"NA98","DILSE AIRSTRIP",-103.170172769906,46.3025083299655
"NA05","KRAIG FARMS",-97.4356480496531,46.6121930497261
"NA06","BOURET RANCH",-98.9726175002027,47.8627755498339
"NA07","KORNKVEN AIRSTRIP",-100.694719439709,48.8866166599186
"7NA9","SJULE PVT AIRSTRIP",-100.577927770009,48.9283483299344
"08D","STANLEY MUNI",-102.406753879877,48.3008825001364
"NA10","ANDERSON PRIVATE",-99.0337444398923,48.3805588798712
"ND41","VOLLER",-100.113169719722,46.1347111097822
"1NA5","GIENGER/BOX BAR RANCH",-99.4503872197819,46.6249786097774
"ND19","STOKKA",-98.4177777703417,47.4336111100965
"NA71","M BODVIG AIRSTRIP",-99.6712177699831,46.9958202700314
"8NA0","TAPPEN AIRSTRIP",-99.6309408304459,46.881095829791
"ND62","BRANDS",-102.457955829862,46.8483397198907
"4ND1","KNUTSON",-97.1536938799355,47.792757499852
"D60","TIOGA MUNI",-102.89736110967,48.3802777701652
"D61","TOWNER MUNI",-100.395612330409,48.3591946900417
"NA12","JOHNSON",-100.841528049626,47.4316633298417
"NA79","PHILBRICK PVT AIRSTRIP",-100.882362499798,47.4041625002122
"2ND5","CLOUD 9",-100.82124165967,47.6419916602825
"91N","TURTLE LAKE MUNI",-100.916600000104,47.5096069401744
"ND92","LL LANDING",-100.907124999881,47.4594041601903
"NA90","CIRCLE Z LANDING STRIP",-101.222654439961,47.466663879876
"ND44","UNDERWOOD",-101.133888880313,47.4666666599958
"NA73","WELSTAD FARMS AIRSTRIP",-101.000430549754,48.5639086101425
"21ND","ROSENAU",-100.854847220325,48.5822819401277
"BAC","BARNES COUNTY MUNI",-98.0180136097003,46.9412041601797
"NA13","LINRUD AIRSTRIP",-100.940441659647,48.1220819399731
"BWP","HARRY STERN",-96.6071559397559,46.2442937702826
"NA99","BAKKO AIRSTRIP",-97.0320313803724,46.5505205498811
"96D","WALHALLA MUNI",-97.9027776298321,48.9405731899818
"5C8","WASHBURN MUNI",-101.025896110006,47.3511488798408
"3NA2","LORENTZEN",-101.067092220115,47.3027716602791
"S25","WATFORD CITY MUNI",-103.249352220308,47.7929991597939
"ND25","PROP WASH FLD",-102.909591659686,48.0645499999376
"NA17","JACOB GUST",-96.9289727702562,46.9427461097046
"ND52","TRUE NORTH AIRPARK",-97.0122222204105,46.802777770203
"NA54","MOSER AIRSTRIP",-100.442071659886,45.9549952700367
"D64","WESTHOPE MUNI",-101.033722220185,48.9130763797485
"ND68","VINING",-97.3012000002293,46.9558080498078
"NA18","HOUGHT AIRSTRIP",-103.835759999707,48.4133583297653
"4NA1","RING ROCK RANCH",-103.686388879866,48.2427777702229
"XWA","WILLISTON BASIN INTL",-103.750556659911,48.2597836101569
"2NA0","SODERQUIST",-100.796245269728,47.2566602698651
"6L5","WISHEK MUNI",-99.5396583297123,46.2496291600436
"4ND8","SANDEN",-97.1170319398663,46.354128609861
"NA21","THOMPSON PRIVATE",-97.2362008302867,46.2282938797981
"ND49","KRAUSE PRIVATE",-97.1303652698108,46.2235711098331
"0D7","ADA",-83.8291038801973,40.7906080497789
"OH82","GRAHAM FARM",-81.9734680501376,40.1534030498588
"CAK","AKRON-CANTON RGNL",-81.4436388802438,40.9150555497528
"1D4","MAYFIELD",-81.4317791601661,40.9925563800952
"AKR","AKRON FULTON INTL",-81.4676847196644,41.0374236103217
"4G3","MILLER",-81.0421388798261,40.9817500001892
"OH48","ALLIANCE",-81.0650952703179,40.905613879779
"2D1","LEE FLD",-81.0986669698772,40.9699707498795
"OH32","GRAY",-81.1223583295951,40.8547194397595
"OH61","AMANDA",-82.7379475001743,39.635341109794
"3OH4","RICELAND AERODROME",-80.5897966597785,41.6039433302649
"OA11","HEITMAN FLD",-84.2550000001144,40.3761111097974
"OH34","LEIS",-84.661624159796,40.2058808299844
"OA04","RUTTER",-83.5027052698455,41.0975536097497
"4OH8","HUFFMAN FARM",-84.2602777703936,41.5037694397086
"3G4","ASHLAND COUNTY",-82.255638880027,40.9029722199401
"HZY","NORTHEAST OHIO RGNL",-80.696777769871,41.7777777697928
"UNI","OHIO UNIVERSITY",-82.2292554104381,39.211892830281
"7OI1","BLEVINS",-84.269667499834,41.207270269989
"17OI","HAAS",-83.3176897199788,39.2267322198222
"38OH","INDUSTRY AIR PARK",-82.5796061102308,39.8447861101997
"7B4","MILLER FARM LANDING STRIP",-82.5890511103158,39.8845080500538
"OH55","ROD'S SOD",-81.6720499996157,39.3927222199294
"6G5","BARNESVILLE-BRADFIELD",-81.191833330288,40.0024166602538
"I69","CLERMONT COUNTY",-84.210222219831,39.0783888800334
"2D7","BEACH CITY",-81.5559000001155,40.6463513800631
"EDJ","BELLEFONTAINE RGNL",-83.8192500002327,40.3722777699592
"OH86","COLVIN",-82.8286777696718,41.3452499999862
"6OH1","MISSLER-BELLEVUE",-82.8665769396189,41.286164440142
"1OH2","DOUGHERTY",-82.8662777700866,41.2439999997203
"9OA9","BENDER",-82.5337786099104,40.6214474996938
"OH38","BLUE BIRD",-81.6165158298495,39.3145191597653
"ND55","SPERR",-98.5369666599553,46.7881111098344
"89OI","CIRCLE C",-80.9839799998864,41.0389466603113
"59OH","KELCH",-84.0341666597459,38.9752777701666
"86OH","REED FLD",-84.1008333301296,38.9047222200283
"OI72","MARVIN THIEL FLD",-84.720833330203,41.5222222201041
"5G7","BLUFFTON",-83.8686388795819,40.8854444398136
"1G0","WOOD COUNTY",-83.6301388800687,41.3909999999829
"6OH4","ARING FLD",-83.55826416035,41.3583855497889
"3D8","BORDNER",-83.7231944395775,41.3360000001855
"6OH6","SHELTON",-83.5474308301631,41.3644966599652
"OH45","DRAKE",-83.5863216602338,41.4542188798495
"6OH7","NIETZ",-83.6798444398101,41.4068944396822
"11OA","HIDE-A-WAY HILLS RESORT",-82.4668227700401,39.6431211099624
"62OH","WILLARD FLD",-82.4674277701126,39.6958319402593
"2OA1","BRISTOL AIRSTRIP",-80.8842544404098,41.4150555500809
"20OH","MOSQUITO STRIP",-80.813375000127,41.3937444399298
"OH46","SCHANEY'S LAIR",-84.4351916597875,39.8598388801122
"12OH","MCGREGOR AIRFIELD",-84.3346677702129,39.834777500343
"0G6","WILLIAMS COUNTY",-84.5067777696701,41.4673055498151
"17G","PORT BUCYRUS/CRAWFORD COUNTY",-82.9748055500279,40.7815833299936
"0OH5","FREEMAN SWANK FARMS",-82.4317305496916,40.5968305502044
"OH42","HAWK'S NEST",-82.3937738803798,40.540061110107
"8G6","HARRISON COUNTY",-81.0128838798545,40.2383702697548
"I10","NOBLE COUNTY",-81.5363244398567,39.8009708299673
"CDI","CAMBRIDGE MUNI",-81.5775833296277,39.975027770011
"OA00","TAILDRAGGER",-81.5712319396334,40.1170155497499
"2OA6","HILLTOP",-81.5881777699328,40.0864833296613
"OI98","TANK",-81.6222722198171,40.0648097198278
"OI89","MITE",-84.6299516604441,39.6494972202678
"90OI","JOE CIMPRICH",-84.6350000001014,39.6042199998561
"7OH2","CANAL FULTON",-81.5337302697079,40.9003341598389
"4OI8","BROCKER FLD",-80.7545230501826,41.0578358299805
"7OH5","MAHONING COUNTY JOINT VOCATIONAL SCHOOL",-80.7817463798835,41.0342249996976
"OI58","LOCKERIDGE",-81.4378933302468,40.8417244400258
"3OH7","MY PLACE",-82.9440000003837,40.4786666598426
"95OH","TONG FARM",-83.458258879867,40.9708877698654
"TSO","CARROLL COUNTY-TOLSON",-81.078083330088,40.5616666596602
"OI11","HIBBETTS",-81.1125991599092,40.6372833301002
"5D6","PARSONS",-81.0695277699322,40.6480805500875
"1OH3","MATHER FLD",-82.7623027696844,41.405563880148
"OI73","WILLIAMSON",-83.8038147203212,39.712559999675
"OH99","STRABLE LANDING STRIP",-84.4961583301489,41.2045166600597
"CQA","LAKEFIELD",-84.5581944403646,40.4842777701895
"6CM","CHAPMAN MEML FLD",-82.7299722202509,40.2954500003234
"OH87","WHITE OAK FLD",-82.7723125001643,40.3389625003313
"7OH8","CURTIS",-81.1013888795611,41.6377777697713
"69OI","SCHULZE'S",-82.9249083302292,40.9500563802002
"33OI","SOARING HORSE",-82.043202499556,41.0828327701894
"HTW","LAWRENCE COUNTY AIRPARK",-82.4948333302554,38.4191111100076
"OI59","MILLER",-81.9318041603107,39.1317436099815
"RZT","ROSS COUNTY",-83.0230555497515,39.4404166602581
"LUK","CINCINNATI MUNI/LUNKEN FLD",-84.4186111096354,39.1033333303096
"CYO","PICKAWAY COUNTY MEML",-82.9821388803745,39.5159999996743
"CLE","CLEVELAND-HOPKINS INTL",-81.854691109947,41.4094069400297
"CGF","CUYAHOGA COUNTY",-81.4872222201013,41.5645833302856
"BKL","BURKE LAKEFRONT",-81.6826388802475,41.5178611101309
"5D9","BANDIT FLD AIRDROME",-82.9576905498925,41.2239430497957
"4OI9","BAISDEN",-82.610718880109,39.1022222200174
"8OH3","J AND B SKY RANCH",-80.5225702698025,41.1172800003084
"2OH7","PFEIFFER FLD",-84.6281861097881,39.5214944403101
"8OH4","YORK AERODROME",-80.7025752703393,40.8439488798353
"9OA8","CROCKER",-81.9490274999643,41.2822744397382
"05OI","DORLON AIRPARK",-81.9626394396992,41.2883852698648
"4G8","COLUMBIA",-81.9604418299343,41.3186801898785
"75OA","DARBY DAN",-83.2048999999529,39.9419722199084
"TZR","BOLTON FLD",-83.136916659874,39.9011666599258
"LCK","RICKENBACKER INTL",-82.9278163798231,39.8137880501786
"OSU","OHIO STATE UNIVERSITY",-83.0732127698413,40.079515549914
"CMH","JOHN GLENN COLUMBUS INTL",-82.8921591595851,39.996946660169
"36OH","WRIGHT'S FLD",-81.9740238800247,40.1903480497638
"05OH","EAGLECREST FLD",-81.920625000299,40.1846666601123
"8OH5","URBAN",-80.7123016596021,41.382000269879
"8OI3","ALLEN",-80.6689663796289,41.3733888801504
"81OH","OLDSTOWN FLYING TAILS",-80.7920777701172,41.3240250001718
"OH33","GUSTAVUS",-80.6920500003111,41.44273333018
"I40","RICHARD DOWNING",-81.8524166600893,40.3101666600868
"6OH9","KEMPS FIELD OF DREAMS",-84.3999488800007,40.1058836097492
"38OI","RONSHAUSEN",-83.0718519398651,39.6850622198103
"63OH","WHITE'S",-83.0938888804091,39.7028397201098
"DAY","JAMES M COX DAYTON INTL",-84.2194122196479,39.9022522199162
"I44","DAHIO TROTWOOD",-84.3429611103407,39.7651055497451
"GDK","GREENE COUNTY/LEWIS A JACKSON RGNL",-83.9927777702786,39.6907222198079
"I73","MORAINE AIR PARK",-84.239991659813,39.6821097201242
"MGY","DAYTON/WRIGHT BROTHERS",-84.2248611100055,39.5889722202695
"FFO","WRIGHT-PATTERSON AFB",-84.0461028300475,39.8259705198461
"DFI","DEFIANCE MEML",-84.4288055499074,41.3375000000985
"DLZ","DELAWARE MUNI/JIM MOORE FLD",-83.1133836102586,40.279542129736
"7OH3","OBI ONE",-83.0510200003416,40.3528386102997
"3OH6","YOUNGPETER",-84.3677777698521,40.7833333299453
"OA14","ROXFORD",-81.3180555497742,40.4222222202493
"2OH8","PORT-O-JOHN",-83.223244439776,39.7953388802101
"6D7","DESHLER MUNI LANDING STRIP",-83.8708694395515,41.2154444401753
"2OA4","VICTORY FLD",-83.9074999996712,39.9318000001939
"8OH8","ALLEN",-80.6856349997131,41.6681105497719
"OA85","RIVERVIEW",-81.9937466597855,40.1364580501955
"OI38","HILLVIEW AIRSTRIP",-83.6152069396856,40.3086669399352
"9OI5","TRANSPORTATION RESEARCH CENTER OF OHIO",-83.5417325001089,40.3081125000744
"02G","COLUMBIANA COUNTY",-80.641416659646,40.6733055503051
"55OI","AERO FLIGHT CENTER",-80.5353466604405,40.8586727702047
"9OH1","HAAR",-83.2652019403603,41.4542177702943
"9OH2","TOUSSAINT AIRPARK",-83.30575888028,41.5156061102688
"1G1","ELYRIA",-82.1002499999959,41.3315277699724
"OH59","MC INTOSH",-84.4485583298054,39.6958880501946
"2OA7","UTTER FLD",-84.1073750003691,38.8506111102973
"FDY","FINDLAY",-83.6686111095901,41.0120277701249
"27OH","SCHALLER",-83.679933329904,40.9467194400084
"OH98","BERG FLD",-83.6880555499533,41.0324999997235
"9OH7","LUTZ",-83.5952075003769,40.9617205497359
"9OH8","FERRELL",-83.6415980503444,40.9764425001041
"OH60","GERKER AIRFIELD",-84.2735588803723,40.9536613797156
"FZI","FOSTORIA METRO",-83.3930833302099,41.1908333301185
"OI77","MC ARDLE",-83.5579852702852,41.2158858300801
"14G","FREMONT",-83.1611944398094,41.3330833300216
"S24","SANDUSKY COUNTY RGNL",-83.0372222198356,41.2957500001207
"03OH","GIBBS FLD",-83.0174161096541,41.4183852701641
"OH44","HEAD FLD",-82.9462927695851,40.2206177697032
"OH21","HORNING",-82.7526791602664,40.7361686103231
"GQQ","GALION MUNI",-82.7238055499301,40.7533888798391
"GAS","GALLIA-MEIGS RGNL",-82.1634298299599,38.8341115202406
"7D8","GATES",-81.0995413800933,41.3511658302659
"7D9","GERMACK",-80.9039797201821,41.7778322202905
"98OH","PAINE'S",-80.883145830416,41.8250536103318
"OH12","OLD HICKORY AIRPARK",-80.9500111102242,41.8219027697209
"GEO","BROWN COUNTY",-83.8827366596635,38.8819455797278
"OH63","JIMS",-84.4166113798629,39.600056380247
"OH64","HUMMEL",-84.3438313802216,39.5931133302319
"3OH8","GNADENHUTTEN",-81.4233333301206,40.360833330127
"OH65","HICKORY GROVE AIRPARK",-84.1002777697371,39.2394444403343
"OI40","HALLELUJAH FLD",-84.1046558296485,39.2025613799015
"OH66","OBANNON CREEK AERODROME",-84.1743833296998,39.2391694397668
"1OA2","MOLE",-81.9914722198092,41.2612236102007
"OI36","FARPOINT AIRFIELD",-84.4830555501272,39.6224999997306
"7OI5","BEA-D",-83.2752027703323,41.5206055501898
"OI25","ROSS FLD",-83.3543586103133,39.3653416597727
"16OI","TRUMP",-84.5824999998018,40.1252777700644
"OH35","MISSION FLD",-82.8226733297014,39.4283969397182
"OI57","MC KINNEY FLD",-83.9885419397278,38.9270119399836
"HAO","BUTLER COUNTY RGNL/HOGAN FLD",-84.5219444398369,39.3637500001275
"I67","CINCINNATI WEST",-84.7743055501852,39.2592686099443
"OH68","RAYLENE",-84.7499497201263,39.3000549999645
"08OH","KENLEY",-80.5636838804324,41.291722219875
"9OA5","BUCKEYE",-82.5406591597094,39.9617025001697
"HOC","HIGHLAND COUNTY",-83.5387915200733,39.1887613298744
"OI41","FAR VIEW",-81.1561944401734,41.2939999996949
"OH92","PORTER",-82.1831988801443,39.954233609765
"10OH","ZOELLNER",-82.629066379594,41.4028277702449
"88D","HINDE",-82.6031472204293,41.404494439931
"8OI9","MORKASSEL FLD",-83.1165705499174,39.0992352700234
"JRO","JAMES A RHODES",-82.5778497196957,38.9813602701552
"OI82","RUSS",-82.7248894400839,38.9121577699689
"OI52","LYONS FLD",-83.7832583300279,39.6250605497794
"50OH","AERODROME LES NOYERS",-83.7446722201796,39.6803527696795
"5OI8","MCKNIGHT",-82.6569777702934,40.1937430497153
"OH56","WARPED WING",-82.7376597203814,40.1595694401319
"89D","KELLEYS ISLAND LAND FLD",-82.6850541599511,41.6031819401399
"1G3","KENT STATE UNIVERSITY",-81.4151111096138,41.1513888799082
"14OH","HEILMAN",-83.4435350000835,40.6689444396924
"I95","HARDIN COUNTY",-83.6442592698477,40.6100924996623
"OH22","STOLTZFUS AIRFIELD",-81.7790222199802,40.7611666598531
"2OH0","BOHANNAN",-82.9404999996451,40.3455000002473
"0OI6","VICTOR'S LANDING",-80.6436894404339,41.8381100001532
"60OA","FLEMMING FLD",-80.578576380283,41.4008847198978
"17OH","KOSIK",-82.270160269664,41.2425519398853
"56OI","DOUBLE S FARMS",-82.3312744398018,41.2056080499665
"18OH","JER-MAR AIRPARK",-82.1437622202323,41.2561633297616
"LHQ","FAIRFIELD COUNTY",-82.6570963802503,39.7556386097726
"OH78","SWIGART",-84.4088375004296,39.9675522201959
"57OI","LOGAN'S CHANCE",-83.8546527699716,39.9967263802128
"I68","WARREN COUNTY/JOHN LANE FLD",-84.2518471299611,39.4621730497383
"OH28","DONNER FLD",-83.5999999998413,39.3666666599199
"R47","RUHES",-84.0518886101963,41.1031063797681
"OI31","PHEASANT RUN",-81.1248205498051,41.7097716600695
"AOH","LIMA ALLEN COUNTY",-84.0270780502456,40.7074779702239
"40OI","M C R",-81.9836111103686,41.0616666602444
"UYF","MADISON COUNTY",-83.462000000106,39.9327222196793
"LPR","LORAIN COUNTY RGNL",-82.1776388798642,41.3442777697982
"22OI","GIOVANNONE",-80.8400836104414,41.1489461101398
"7OH7","HEATHCLIFF AIRPARK",-82.2525333304279,40.6225027703089
"25OH","HAMMOND",-81.2598280502249,40.9131136100563
"OA40","AUTUMN ORCHARD",-81.2917902697306,40.8802236102536
"5OI0","ROHRER",-84.2113247203826,39.2842258300606
"0OI9","HIDDEN QUARRY",-83.1135127700302,38.8945172201792
"28OH","HOUK FLD",-84.0027224995629,41.7033844398639
"22I","VINTON COUNTY",-82.4418216603497,39.3281249999114
"I71","MORGAN COUNTY",-81.8031875002993,39.6542347201174
"4OH1","SKY HAVEN",-81.1067644404421,41.7169947199938
"OH03","WOODWORTH",-81.0581524996091,41.7922733303224
"29OH","FOX",-81.3026105500913,40.6864491596846
"5OH9","FUREY",-81.1791666598788,40.697194440207
"OI60","GORMAN",-82.391553050063,40.7547791598444
"32OH","RALL FLD",-82.4179430504041,40.7611680499469
"MFD","MANSFIELD LAHM RGNL",-82.5166388800535,40.8214166602395
"OH97","CARCIOPPOLO FLD",-81.2177777698414,41.3591666597694
"75OI","SOLTIS FLD",-83.090188879654,40.5036708302089
"MNN","MARION MUNI",-83.0634722204346,40.6162500003102
"34OH","AREND",-84.6416208298838,41.2569944401043
"OH07","SUNSET STRIP",-81.2389930501411,40.9439469400533
"MRT","UNION COUNTY",-83.3516330498761,40.2244997200322
"2OA5","FL-AIRFIELD",-83.3509444400069,40.1824999997154
"1G5","MEDINA MUNI",-81.7648888800881,41.1314444403335
"3W9","MIDDLE BASS-EAST POINT",-82.7965555503325,41.694444440331
"3T7","MIDDLE BASS ISLAND",-82.8081666598587,41.6883888799856
"7G8","GEAUGA COUNTY",-81.0629344402756,41.4495955501192
"MWO","MIDDLETOWN RGNL/HOOK FLD",-84.396444439788,39.5317499998494
"2OA2","MACKIE'S",-83.9149999998423,39.2480555499509
"60OI","ZORN ACRES",-82.6248997202184,41.3567174997595
"OH93","DARBY",-83.3901983295895,40.1403377700318
"10G","HOLMES COUNTY",-81.955941159868,40.5367012498797
"39OH","CROSSWIND MEADOWS",-81.0550947197219,40.812280830293
"OH15","MINERVA",-81.1442677695559,40.7458925001399
"73OI","RICK'S",-81.075652499709,41.574497499953
"OA12","BUENA VISTA FARM",-84.0700000000853,39.3344444400468
"4I9","MORROW COUNTY",-82.8500611103881,40.524523049965
"OI28","LANKER",-82.6793402701779,40.5839480500789
"OH96","NEALS",-83.8861111100614,39.0336111102103
"OA10","WORKMAN'S LANDING",-83.9091666601875,39.0086111102016
"4I3","KNOX COUNTY",-82.526070550038,40.3289116596928
"6G4","WYNKOOP",-82.495718050436,40.3650622198831
"O74","ELLIOTTS LANDING",-83.5116666601006,40.5247222202118
"7W5","HENRY COUNTY",-84.0678791603445,41.3742697202644
"7OI0","CHRISTY'S",-84.1635569398968,41.3342161096665
"7OI9","MASSENGILL",-82.1359744402683,40.0689563801543
"VTA","NEWARK-HEATH",-82.4618055498209,40.0246666598851
"OH20","FLYERS PARK",-82.3069069397291,40.1540666601895
"40OH","BUCKS",-81.2348250001735,41.4511636100132
"8OI0","BRANNON FLD",-81.2453808299893,41.4542188798495
"3OH0","ANDY BARNHART MEML",-84.0135461099784,39.9308922202607
"06OI","GREEN ACRES",-84.3822222196833,39.7347780499825
"1OI6","STONE",-84.4166138798743,39.7700547199381
"I86","PERRY COUNTY",-82.1977880503645,39.6915916599011
"OI42","D A CHANDLER",-82.4607247202272,41.1328313801392
"PHD","HARRY CLEVER FLD",-81.4199444402028,40.4701666597802
"42OH","DUNN FLD",-81.0039813795561,41.1558900000974
"41N","BRACEVILLE",-80.9692572196408,41.2111675000756
"43OI","WINDSWEPT",-83.7007674999445,41.1986630496813
"3X5","NORTH BASS ISLAND",-82.821111110015,41.7179999999358
"OA16","LOST BRIDGE",-84.7816666600336,39.1561111102605
"OA19","CLOVER FIELDS",-81.3121361101927,40.8900999998295
"46OH","WETZL",-80.8264716599267,41.1036688797336
"4OH3","BIEBER FLD",-80.7011111098509,40.983055549937
